Unnamed: 0,영업팀,영업그룹,기준품목,월(AB),주(AB),메져_구분,SMSS_ATTR01,SMSS_ATTR02,SMSS_ATTR03,◆_AP1_S/I FCST_예상,◆_AP1_RTF_예상,◆_AP1_S/O FCST_예상,◆_실판매_모바일/유통직판 포함,◆_매출
,이커머스,쿠팡,세탁기,26Y04M,26Y17W,금액,17-16kg,,,,,10491720.0,10491720.0,
,이커머스,쿠팡,세탁기,26Y04M,26Y17W,금액,15kg↓,,,48798310.0,48798310.0,57941920.0,57941920.0,48798310.0
,이커머스,쿠팡,세탁기,26Y04M,26Y18WA,수량,,,,1020.0,1020.0,928.0,928.0,1020.0
,이커머스,쿠팡,세탁기,26Y04M,26Y18WA,수량,25kg,,,371.0,371.0,205.0,205.0,371.0
,이커머스,쿠팡,세탁기,26Y04M,26Y18WA,수량,25kg,9시리즈,,30.0,30.0,41.0,41.0,30.0
,이커머스,쿠팡,세탁기,26Y04M,26Y18WA,수량,25kg,8시리즈,,114.0,114.0,124.0,124.0,114.0
,이커머스,쿠팡,세탁기,26Y04M,26Y18WA,수량,24kg,,,315.0,315.0,191.0,191.0,315.0
,이커머스,쿠팡,세탁기,26Y04M,26Y18WA,수량,24kg,8시리즈,,,,2.0,2.0,
,이커머스,쿠팡,세탁기,26Y04M,26Y18WA,수량,21-20kg,,,464.0,464.0,424.0,424.0,464.0
,이커머스,쿠팡,세탁기,26Y04M,26Y18WA,수량,21-20kg,9시리즈,,22.0,22.0,33.0,33.0,22.0
,이커머스,쿠팡,세탁기,26Y04M,26Y18WA,수량,21-20kg,8시리즈,,,,10.0,10.0,
,이커머스,쿠팡,세탁기,26Y04M,26Y18WA,수량,19-18kg,,,84.0,84.0,257.0,257.0,84.0
,이커머스,쿠팡,세탁기,26Y04M,26Y18WA,수량,17-16kg,,,,,6.0,6.0,
,이커머스,쿠팡,세탁기,26Y04M,26Y18WA,수량,15kg↓,,,9.0,9.0,72.0,72.0,9.0
,이커머스,쿠팡,세탁기,26Y04M,26Y18WA,금액,,,,372114985.97900003,372114985.97900003,422534960.0,422534960.0,372114985.97900003
,이커머스,쿠팡,세탁기,26Y04M,26Y18WA,금액,25kg,,,251813441.928,251813441.928,194999171.52,194999171.51999998,251813441.928
,이커머스,쿠팡,세탁기,26Y04M,26Y18WA,금액,25kg,9시리즈,,71567680.498,71567680.498,136123547.3,136123547.29999998,71567680.498
,이커머스,쿠팡,세탁기,26Y04M,26Y18WA,금액,25kg,8시리즈,,237463788.983,237463788.983,331225090.0,331225090.0,237463788.983
,이커머스,쿠팡,세탁기,26Y04M,26Y18WA,금액,24kg,,,229548989.08900002,229548989.08900002,180846989.87,180846989.87,229548989.089
,이커머스,쿠팡,세탁기,26Y04M,26Y18WA,금액,24kg,8시리즈,,,,2544813.65,2544813.65,
,이커머스,쿠팡,세탁기,26Y04M,26Y18WA,금액,21-20kg,,,280681375.69200003,280681375.69200003,362554408.01,362554408.01,280681375.69200003
,이커머스,쿠팡,세탁기,26Y04M,26Y18WA,금액,21-20kg,9시리즈,,14865760.156,14865760.156,30618601.01,30618601.01,14865760.156
,이커머스,쿠팡,세탁기,26Y04M,26Y18WA,금액,21-20kg,8시리즈,,,,11026234.49,11026234.49,
,이커머스,쿠팡,세탁기,26Y04M,26Y18WA,금액,19-18kg,,,37854136.069,37854136.069,178153980.0,178153980.0,37854136.069
,이커머스,쿠팡,세탁기,26Y04M,26Y18WA,금액,17-16kg,,,,,5231460.0,5231460.0,
,이커머스,쿠팡,세탁기,26Y04M,26Y18WA,금액,15kg↓,,,4391847.9,4391847.9,45267840.0,45267840.0,4391847.9
,이커머스,쿠팡,세탁기,26Y05M,26Y18WB,수량,,,,808.0,808.0,869.0,869.0,808.0
,이커머스,쿠팡,세탁기,26Y05M,26Y18WB,수량,25kg,,,10.0,10.0,171.0,171.0,10.0
,이커머스,쿠팡,세탁기,26Y05M,26Y18WB,수량,25kg,9시리즈,,8.0,8.0,33.0,33.0,8.0
,이커머스,쿠팡,세탁기,26Y05M,26Y18WB,수량,25kg,8시리즈,,5.0,5.0,72.0,72.0,5.0
,이커머스,쿠팡,세탁기,26Y05M,26Y18WB,수량,24kg,,,,,194.0,194.0,
,이커머스,쿠팡,세탁기,26Y05M,26Y18WB,수량,24kg,8시리즈,,3.0,3.0,5.0,5.0,3.0
,이커머스,쿠팡,세탁기,26Y05M,26Y18WB,수량,21-20kg,,,6.0,6.0,235.0,235.0,6.0
,이커머스,쿠팡,세탁기,26Y05M,26Y18WB,수량,21-20kg,9시리즈,,,,33.0,33.0,
,이커머스,쿠팡,세탁기,26Y05M,26Y18WB,수량,21-20kg,8시리즈,,,,3.0,3.0,
,이커머스,쿠팡,세탁기,26Y05M,26Y18WB,수량,19-18kg,,,341.0,341.0,176.0,176.0,341.0
,이커머스,쿠팡,세탁기,26Y05M,26Y18WB,수량,17-16kg,,,,,3.0,3.0,
,이커머스,쿠팡,세탁기,26Y05M,26Y18WB,수량,15kg↓,,,,,53.0,53.0,
,이커머스,쿠팡,세탁기,26Y05M,26Y18WB,금액,,,,313677870.737,313677870.737,410013410.0,410013410.0,313677870.737
,이커머스,쿠팡,세탁기,26Y05M,26Y18WB,금액,25kg,,,10233950.768,10233950.768,160685112.23,160685112.23,10233950.768
,이커머스,쿠팡,세탁기,26Y05M,26Y18WB,금액,25kg,9시리즈,,20762759.777,20762759.777,115975020.96000001,115975020.96,20762759.777
,이커머스,쿠팡,세탁기,26Y05M,26Y18WB,금액,25kg,8시리즈,,7469779.359,7469779.359,193412300.0,193412300.0,7469779.359
,이커머스,쿠팡,세탁기,26Y05M,26Y18WB,금액,24kg,,,,,183792378.57,183792378.57,
,이커머스,쿠팡,세탁기,26Y05M,26Y18WB,금액,24kg,8시리즈,,3149579.399,3149579.399,6076291.09,6076291.09,3149579.399
,이커머스,쿠팡,세탁기,26Y05M,26Y18WB,금액,21-20kg,,,5042206.794,5042206.794,203660840.67000002,203660840.67000002,5042206.794
,이커머스,쿠팡,세탁기,26Y05M,26Y18WB,금액,21-20kg,9시리즈,,,,30572094.28,30572094.28,
,이커머스,쿠팡,세탁기,26Y05M,26Y18WB,금액,21-20kg,8시리즈,,,,3318526.94,3318526.94,
,이커머스,쿠팡,세탁기,26Y05M,26Y18WB,금액,19-18kg,,,207849002.20299998,207849002.20299998,122092620.0,122092620.0,207849002.20299998
,이커머스,쿠팡,세탁기,26Y05M,26Y18WB,금액,17-16kg,,,,,2615730.0,2615730.0,
,이커머스,쿠팡,세탁기,26Y05M,26Y18WB,금액,15kg↓,,,,,33337880.0,33337880.0,
,이커머스,쿠팡,세탁기,26Y05M,26Y19W,수량,,,,2333.0,2333.0,1597.0,1597.0,2333.0
,이커머스,쿠팡,세탁기,26Y05M,26Y19W,수량,25kg,,,698.0,698.0,316.0,316.0,698.0
,이커머스,쿠팡,세탁기,26Y05M,26Y19W,수량,25kg,9시리즈,,61.0,61.0,105.0,105.0,61.0
,이커머스,쿠팡,세탁기,26Y05M,26Y19W,수량,25kg,8시리즈,,248.0,248.0,143.0,143.0,248.0
,이커머스,쿠팡,세탁기,26Y05M,26Y19W,수량,24kg,,,342.0,342.0,299.0,299.0,342.0
,이커머스,쿠팡,세탁기,26Y05M,26Y19W,수량,24kg,8시리즈,,,,20.0,20.0,
,이커머스,쿠팡,세탁기,26Y05M,26Y19W,수량,21-20kg,,,785.0,785.0,756.0,756.0,785.0
,이커머스,쿠팡,세탁기,26Y05M,26Y19W,수량,21-20kg,9시리즈,,144.0,144.0,33.0,33.0,144.0
,이커머스,쿠팡,세탁기,26Y05M,26Y19W,수량,21-20kg,8시리즈,,7.0,7.0,1.0,1.0,7.0
,이커머스,쿠팡,세탁기,26Y05M,26Y19W,수량,19-18kg,,,712.0,712.0,694.0,694.0,712.0
,이커머스,쿠팡,세탁기,26Y05M,26Y19W,수량,17-16kg,,,,,84.0,84.0,
,이커머스,쿠팡,세탁기,26Y05M,26Y19W,수량,15kg↓,,,195.0,195.0,124.0,124.0,195.0
,이커머스,쿠팡,세탁기,26Y05M,26Y19W,금액,,,,862578137.415,862578137.415,735452880.0,735452880.0,862578137.415
,이커머스,쿠팡,세탁기,26Y05M,26Y19W,금액,25kg,,,515271312.12700003,515271312.12700003,302201941.06,302201941.06,515271312.12700003
,이커머스,쿠팡,세탁기,26Y05M,26Y19W,금액,25kg,9시리즈,,150384376.454,150384376.454,357776793.94,357776793.93999994,150384376.454
,이커머스,쿠팡,세탁기,26Y05M,26Y19W,금액,25kg,8시리즈,,545942066.6439999,545942066.6439999,396571120.0,396571120.0,545942066.644
,이커머스,쿠팡,세탁기,26Y05M,26Y19W,금액,24kg,,,260318082.659,260318082.659,310904036.97,310904036.97,260318082.659
,이커머스,쿠팡,세탁기,26Y05M,26Y19W,금액,24kg,8시리즈,,,,24956428.13,24956428.13,
,이커머스,쿠팡,세탁기,26Y05M,26Y19W,금액,21-20kg,,,500472976.12700003,500472976.12700003,641167476.55,641167476.5500001,500472976.127
,이커머스,쿠팡,세탁기,26Y05M,26Y19W,금액,21-20kg,9시리즈,,101600794.002,101600794.002,30836244.14,30836244.14,101600794.002
,이커머스,쿠팡,세탁기,26Y05M,26Y19W,금액,21-20kg,8시리즈,,6020782.649,6020782.649,1232241.94,1232241.94,6020782.649
,이커머스,쿠팡,세탁기,26Y05M,26Y19W,금액,19-18kg,,,414142932.18899995,414142932.18899995,461920070.0,461920070.0,414142932.18899995
,이커머스,쿠팡,세탁기,26Y05M,26Y19W,금액,17-16kg,,,,,73095960.0,73095960.0,
,이커머스,쿠팡,세탁기,26Y05M,26Y19W,금액,15kg↓,,,99601212.555,99601212.555,79971620.0,79971620.0,99601212.555
,이커머스,쿠팡,세탁기,26Y05M,26Y20W,수량,,,,1634.0,1634.0,1742.0,1742.0,1634.0
,이커머스,쿠팡,세탁기,26Y05M,26Y20W,수량,25kg,,,397.0,397.0,272.0,272.0,397.0
,이커머스,쿠팡,세탁기,26Y05M,26Y20W,수량,25kg,9시리즈,,22.0,22.0,40.0,40.0,22.0
,이커머스,쿠팡,세탁기,26Y05M,26Y20W,수량,25kg,8시리즈,,17.0,17.0,79.0,79.0,17.0
,이커머스,쿠팡,세탁기,26Y05M,26Y20W,수량,24kg,,,741.0,741.0,265.0,265.0,741.0
,이커머스,쿠팡,세탁기,26Y05M,26Y20W,수량,24kg,8시리즈,,5.0,5.0,3.0,3.0,5.0
,이커머스,쿠팡,세탁기,26Y05M,26Y20W,수량,21-20kg,,,626.0,626.0,714.0,714.0,626.0
,이커머스,쿠팡,세탁기,26Y05M,26Y20W,수량,21-20kg,9시리즈,,10.0,10.0,36.0,36.0,10.0
,이커머스,쿠팡,세탁기,26Y05M,26Y20W,수량,21-20kg,8시리즈,,10.0,10.0,1.0,1.0,10.0
,이커머스,쿠팡,세탁기,26Y05M,26Y20W,수량,19-18kg,,,549.0,549.0,523.0,523.0,549.0
,이커머스,쿠팡,세탁기,26Y05M,26Y20W,수량,17-16kg,,,,,-9.0,-9.0,
,이커머스,쿠팡,세탁기,26Y05M,26Y20W,수량,15kg↓,,,247.0,247.0,131.0,131.0,247.0
,이커머스,쿠팡,세탁기,26Y05M,26Y20W,금액,,,,659606727.173,659606727.173,820825850.0,820825850.0,659606727.173
,이커머스,쿠팡,세탁기,26Y05M,26Y20W,금액,25kg,,,289888692.472,289888692.472,260508274.95000002,260508274.95,289888692.47200006
,이커머스,쿠팡,세탁기,26Y05M,26Y20W,금액,25kg,9시리즈,,60500741.181,60500741.181,127076854.22,127076854.22,60500741.18100001
,이커머스,쿠팡,세탁기,26Y05M,26Y20W,금액,25kg,8시리즈,,36159868.515,36159868.515,231989150.0,231989150.0,36159868.515
,이커머스,쿠팡,세탁기,26Y05M,26Y20W,금액,24kg,,,576040942.936,576040942.936,273291346.03000003,273291346.0300001,576040942.9360001
,이커머스,쿠팡,세탁기,26Y05M,26Y20W,금액,24kg,8시리즈,,5082001.693,5082001.693,3819445.01,3819445.01,5082001.693
,이커머스,쿠팡,세탁기,26Y05M,26Y20W,금액,21-20kg,,,397629666.226,397629666.226,588626840.5,588626840.5,397629666.2260001
,이커머스,쿠팡,세탁기,26Y05M,26Y20W,금액,21-20kg,9시리즈,,7055610.695,7055610.695,35275239.88,35275239.879999995,7055610.695
,이커머스,쿠팡,세탁기,26Y05M,26Y20W,금액,21-20kg,8시리즈,,8519741.043000001,8519741.043000001,1122737.97,1122737.97,8519741.043000001
,이커머스,쿠팡,세탁기,26Y05M,26Y20W,금액,19-18kg,,,318702165.03999996,318702165.03999996,362653820.0,362653820.0,318702165.03999996
,이커머스,쿠팡,세탁기,26Y05M,26Y20W,금액,17-16kg,,,,,-7588490.0,-7588490.0,
,이커머스,쿠팡,세탁기,26Y05M,26Y20W,금액,15kg↓,,,131271610.52499999,131271610.52499999,83495950.0,83495950.0,131271610.52499999
,이커머스,쿠팡,세탁기,26Y05M,26Y21W,수량,,,,2110.0,2110.0,1731.0,1731.0,2110.0
,이커머스,쿠팡,세탁기,26Y05M,26Y21W,수량,25kg,,,340.0,340.0,303.0,303.0,340.0
,이커머스,쿠팡,세탁기,26Y05M,26Y21W,수량,25kg,9시리즈,,1.0,1.0,59.0,59.0,1.0
,이커머스,쿠팡,세탁기,26Y05M,26Y21W,수량,25kg,8시리즈,,40.0,40.0,97.0,97.0,40.0
,이커머스,쿠팡,세탁기,26Y05M,26Y21W,수량,24kg,,,465.0,465.0,336.0,336.0,465.0
,이커머스,쿠팡,세탁기,26Y05M,26Y21W,수량,24kg,8시리즈,,6.0,6.0,6.0,6.0,6.0
,이커머스,쿠팡,세탁기,26Y05M,26Y21W,수량,23-22kg,,,,,1.0,1.0,
,이커머스,쿠팡,세탁기,26Y05M,26Y21W,수량,21-20kg,,,1035.0,1035.0,1027.0,1027.0,1035.0
,이커머스,쿠팡,세탁기,26Y05M,26Y21W,수량,21-20kg,9시리즈,,49.0,49.0,36.0,36.0,49.0
,이커머스,쿠팡,세탁기,26Y05M,26Y21W,수량,21-20kg,8시리즈,,9.0,9.0,1.0,1.0,9.0
,이커머스,쿠팡,세탁기,26Y05M,26Y21W,수량,19-18kg,,,627.0,627.0,447.0,447.0,627.0
,이커머스,쿠팡,세탁기,26Y05M,26Y21W,수량,17-16kg,,,,,-1.0,-1.0,
,이커머스,쿠팡,세탁기,26Y05M,26Y21W,수량,15kg↓,,,187.0,187.0,118.0,118.0,187.0
,이커머스,쿠팡,세탁기,26Y05M,26Y21W,금액,,,,792870327.959,792870327.959,845450330.0,845450330.0,792870327.959
,이커머스,쿠팡,세탁기,26Y05M,26Y21W,금액,25kg,,,266665514.489,266665514.489,294066307.29999995,294066307.29999995,266665514.48900002
,이커머스,쿠팡,세탁기,26Y05M,26Y21W,금액,25kg,9시리즈,,3063473.876,3063473.876,184315708.2,184315708.2,3063473.876
,이커머스,쿠팡,세탁기,26Y05M,26Y21W,금액,25kg,8시리즈,,95633630.519,95633630.519,262075510.0,262075510.0,95633630.519
,이커머스,쿠팡,세탁기,26Y05M,26Y21W,금액,24kg,,,362266842.181,362266842.181,349068714.75,349068714.7500001,362266842.181
,이커머스,쿠팡,세탁기,26Y05M,26Y21W,금액,24kg,8시리즈,,5531371.188,5531371.188,8157450.51,8157450.51,5531371.188
,이커머스,쿠팡,세탁기,26Y05M,26Y21W,금액,23-22kg,,,,,905590.0,905590.0,
,이커머스,쿠팡,세탁기,26Y05M,26Y21W,금액,21-20kg,,,663919273.056,663919273.056,895452613.56,895452613.56,663919273.056
,이커머스,쿠팡,세탁기,26Y05M,26Y21W,금액,21-20kg,9시리즈,,37317526.863,37317526.863,35275239.89,35275239.89,37317526.863000005
,이커머스,쿠팡,세탁기,26Y05M,26Y21W,금액,21-20kg,8시리즈,,7673142.823,7673142.823,1122737.97,1122737.97,7673142.823
,이커머스,쿠팡,세탁기,26Y05M,26Y21W,금액,19-18kg,,,352279194.373,352279194.373,302179730.0,302179730.0,352279194.373
,이커머스,쿠팡,세탁기,26Y05M,26Y21W,금액,17-16kg,,,,,-748570.0,-748570.0,
,이커머스,쿠팡,세탁기,26Y05M,26Y21W,금액,15kg↓,,,101203008.692,101203008.692,75987160.0,75987160.0,101203008.692
,이커머스,쿠팡,세탁기,26Y05M,26Y22W,수량,,,,945.0,945.0,1445.0,1445.0,945.0
,이커머스,쿠팡,세탁기,26Y05M,26Y22W,수량,25kg,,,199.0,199.0,350.0,350.0,199.0
,이커머스,쿠팡,세탁기,26Y05M,26Y22W,수량,25kg,9시리즈,,,,52.0,52.0,
,이커머스,쿠팡,세탁기,26Y05M,26Y22W,수량,25kg,8시리즈,,20.0,20.0,21.0,21.0,20.0
,이커머스,쿠팡,세탁기,26Y05M,26Y22W,수량,24kg,,,124.0,124.0,320.0,320.0,124.0
,이커머스,쿠팡,세탁기,26Y05M,26Y22W,수량,24kg,8시리즈,,4.0,4.0,5.0,5.0,4.0
,이커머스,쿠팡,세탁기,26Y05M,26Y22W,수량,21-20kg,,,673.0,673.0,339.0,339.0,673.0
,이커머스,쿠팡,세탁기,26Y05M,26Y22W,수량,21-20kg,9시리즈,,52.0,52.0,36.0,36.0,52.0
,이커머스,쿠팡,세탁기,26Y05M,26Y22W,수량,21-20kg,8시리즈,,,,5.0,5.0,
,이커머스,쿠팡,세탁기,26Y05M,26Y22W,수량,19-18kg,,,225.0,225.0,484.0,484.0,225.0
,이커머스,쿠팡,세탁기,26Y05M,26Y22W,수량,17-16kg,,,,,0.0,0.0,
,이커머스,쿠팡,세탁기,26Y05M,26Y22W,수량,15kg↓,,,74.0,74.0,94.0,94.0,74.0
,이커머스,쿠팡,세탁기,26Y05M,26Y22W,금액,,,,369900922.715,369900922.715,711946870.0,711946870.0,369900922.715
,이커머스,쿠팡,세탁기,26Y05M,26Y22W,금액,25kg,,,156493633.495,156493633.495,335981275.03000003,335981275.03,156493633.495
,이커머스,쿠팡,세탁기,26Y05M,26Y22W,금액,25kg,9시리즈,,,,176792812.03,176792812.03,
,이커머스,쿠팡,세탁기,26Y05M,26Y22W,금액,25kg,8시리즈,,47705771.739,47705771.739,64267400.0,64267400.0,47705771.739
,이커머스,쿠팡,세탁기,26Y05M,26Y22W,금액,24kg,,,95838001.727,95838001.727,332420845.71000004,332420845.71,95838001.727
,이커머스,쿠팡,세탁기,26Y05M,26Y22W,금액,24kg,8시리즈,,3687580.792,3687580.792,6291888.14,6291888.14,3687580.792
,이커머스,쿠팡,세탁기,26Y05M,26Y22W,금액,21-20kg,,,428809607.362,428809607.362,300287446.4,300287446.4,428809607.362
,이커머스,쿠팡,세탁기,26Y05M,26Y22W,금액,21-20kg,9시리즈,,40008752.166999996,40008752.166999996,35223243.54,35223243.54,40008752.166999996
,이커머스,쿠팡,세탁기,26Y05M,26Y22W,금액,21-20kg,8시리즈,,,,6324088.7,6324088.7,
,이커머스,쿠팡,세탁기,26Y05M,26Y22W,금액,19-18kg,,,141390460.688,141390460.688,343607090.0,343607090.0,141390460.688
,이커머스,쿠팡,세탁기,26Y05M,26Y22W,금액,17-16kg,,,,,636720.0,636720.0,
,이커머스,쿠팡,세탁기,26Y05M,26Y22W,금액,15kg↓,,,40048249.429,40048249.429,61032200.0,61032200.0,40048249.429
,이커머스,쿠팡,세탁기,26Y06M,26Y23W,수량,,,,2180.0,2180.0,1674.0,1674.0,2180.0
,이커머스,쿠팡,세탁기,26Y06M,26Y23W,수량,25kg,,,428.0,428.0,308.0,308.0,428.0
,이커머스,쿠팡,세탁기,26Y06M,26Y23W,수량,25kg,9시리즈,,38.0,38.0,17.0,17.0,38.0
,이커머스,쿠팡,세탁기,26Y06M,26Y23W,수량,25kg,8시리즈,,127.0,127.0,90.0,90.0,127.0
,이커머스,쿠팡,세탁기,26Y06M,26Y23W,수량,24kg,,,277.0,277.0,412.0,412.0,277.0
,이커머스,쿠팡,세탁기,26Y06M,26Y23W,수량,24kg,8시리즈,,14.0,14.0,29.0,29.0,14.0
,이커머스,쿠팡,세탁기,26Y06M,26Y23W,수량,21-20kg,,,722.0,722.0,572.0,572.0,722.0
,이커머스,쿠팡,세탁기,26Y06M,26Y23W,수량,21-20kg,9시리즈,,18.0,18.0,12.0,12.0,18.0
,이커머스,쿠팡,세탁기,26Y06M,26Y23W,수량,21-20kg,8시리즈,,10.0,10.0,-1.0,-1.0,10.0
,이커머스,쿠팡,세탁기,26Y06M,26Y23W,수량,19-18kg,,,900.0,900.0,769.0,769.0,900.0
,이커머스,쿠팡,세탁기,26Y06M,26Y23W,수량,17-16kg,,,,,-1.0,-1.0,
,이커머스,쿠팡,세탁기,26Y06M,26Y23W,수량,15kg↓,,,179.0,179.0,155.0,155.0,179.0
,이커머스,쿠팡,세탁기,26Y06M,26Y23W,금액,,,,782310548.711,782310548.711,794972590.0,794972590.0,782310548.7110001
,이커머스,쿠팡,세탁기,26Y06M,26Y23W,금액,25kg,,,339700723.992,339700723.992,304509195.32,304509195.32,339700723.992
,이커머스,쿠팡,세탁기,26Y06M,26Y23W,금액,25kg,9시리즈,,100081980.12200001,100081980.12200001,57040519.72,57040519.72,100081980.122
,이커머스,쿠팡,세탁기,26Y06M,26Y23W,금액,25kg,8시리즈,,296011552.70399994,296011552.70399994,274750640.0,274750640.0,296011552.70399994
,이커머스,쿠팡,세탁기,26Y06M,26Y23W,금액,24kg,,,209026329.514,209026329.514,426890322.07,426890322.0700002,209026329.514
,이커머스,쿠팡,세탁기,26Y06M,26Y23W,금액,24kg,8시리즈,,12582408.370000001,12582408.370000001,37140274.07,37140274.07,12582408.370000001
,이커머스,쿠팡,세탁기,26Y06M,26Y23W,금액,21-20kg,,,448559415.733,448559415.733,505743323.18,505743323.18,448559415.733
,이커머스,쿠팡,세탁기,26Y06M,26Y23W,금액,21-20kg,9시리즈,,13501389.179999998,13501389.179999998,12141863.66,12141863.659999998,13501389.179999998
,이커머스,쿠팡,세탁기,26Y06M,26Y23W,금액,21-20kg,8시리즈,,11956752.801,11956752.801,-1206874.79,-1206874.79,11956752.801
,이커머스,쿠팡,세탁기,26Y06M,26Y23W,금액,19-18kg,,,505272870.892,505272870.892,524845530.0,524845530.0,505272870.892
,이커머스,쿠팡,세탁기,26Y06M,26Y23W,금액,17-16kg,,,,,-710240.0,-710240.0,
,이커머스,쿠팡,세탁기,26Y06M,26Y23W,금액,15kg↓,,,94255990.085,94255990.085,98133660.0,98133660.0,94255990.085
,이커머스,쿠팡,세탁기,26Y06M,26Y24W,수량,,,,1206.0,1206.0,3305.0,3305.0,1206.0
,이커머스,쿠팡,세탁기,26Y06M,26Y24W,수량,25kg,,,555.0,555.0,841.0,841.0,555.0
,이커머스,쿠팡,세탁기,26Y06M,26Y24W,수량,25kg,9시리즈,,39.0,39.0,41.0,41.0,39.0
,이커머스,쿠팡,세탁기,26Y06M,26Y24W,수량,25kg,8시리즈,,91.0,91.0,138.0,138.0,91.0
,이커머스,쿠팡,세탁기,26Y06M,26Y24W,수량,24kg,,,769.0,769.0,891.0,891.0,769.0
,이커머스,쿠팡,세탁기,26Y06M,26Y24W,수량,24kg,8시리즈,,22.0,22.0,49.0,49.0,22.0
,이커머스,쿠팡,세탁기,26Y06M,26Y24W,수량,21-20kg,,,197.0,197.0,982.0,982.0,197.0
,이커머스,쿠팡,세탁기,26Y06M,26Y24W,수량,21-20kg,9시리즈,,19.0,19.0,85.0,85.0,19.0
,이커머스,쿠팡,세탁기,26Y06M,26Y24W,수량,21-20kg,8시리즈,,11.0,11.0,14.0,14.0,11.0
,이커머스,쿠팡,세탁기,26Y06M,26Y24W,수량,19-18kg,,,831.0,831.0,1219.0,1219.0,831.0
,이커머스,쿠팡,세탁기,26Y06M,26Y24W,수량,17-16kg,,,,,29.0,29.0,
,이커머스,쿠팡,세탁기,26Y06M,26Y24W,수량,15kg↓,,,114.0,114.0,271.0,271.0,114.0
,이커머스,쿠팡,세탁기,26Y06M,26Y24W,금액,,,,478071062.551,478071062.551,1692378560.0,1692378560.0,478071062.55100006
,이커머스,쿠팡,세탁기,26Y06M,26Y24W,금액,25kg,,,462469810.16999996,462469810.16999996,883107961.54,883107961.5399998,462469810.16999996
,이커머스,쿠팡,세탁기,26Y06M,26Y24W,금액,25kg,9시리즈,,102857677.58199999,102857677.58199999,140969621.74,140969621.74,102857677.58199999
,이커머스,쿠팡,세탁기,26Y06M,26Y24W,금액,25kg,8시리즈,,212102766.11,212102766.11,403410880.0,403410880.0,212102766.11
,이커머스,쿠팡,세탁기,26Y06M,26Y24W,금액,24kg,,,579066392.401,579066392.401,922448863.3299999,922448863.3299999,579066392.4009999
,이커머스,쿠팡,세탁기,26Y06M,26Y24W,금액,24kg,8시리즈,,19765459.211000003,19765459.211000003,63508449.26,63508449.26,19765459.211000003
,이커머스,쿠팡,세탁기,26Y06M,26Y24W,금액,21-20kg,,,125125547.57800001,125125547.57800001,906683190.71,906683190.71,125125547.578
,이커머스,쿠팡,세탁기,26Y06M,26Y24W,금액,21-20kg,9시리즈,,15006140.556,15006140.556,87385027.82000001,87385027.82000002,15006140.556
,이커머스,쿠팡,세탁기,26Y06M,26Y24W,금액,21-20kg,8시리즈,,12612737.294000002,12612737.294000002,17522554.79,17522554.79,12612737.294
,이커머스,쿠팡,세탁기,26Y06M,26Y24W,금액,19-18kg,,,475610889.14599997,475610889.14599997,876138710.0,876138710.0,475610889.14599997
,이커머스,쿠팡,세탁기,26Y06M,26Y24W,금액,17-16kg,,,,,25232900.0,25232900.0,
,이커머스,쿠팡,세탁기,26Y06M,26Y24W,금액,15kg↓,,,60028954.579,60028954.579,177974980.0,177974980.0,60028954.579
,이커머스,쿠팡,세탁기,26Y06M,26Y25W,수량,,,,2673.0,2673.0,2549.0,2549.0,2673.0
,이커머스,쿠팡,세탁기,26Y06M,26Y25W,수량,25kg,,,523.0,523.0,774.0,774.0,523.0
,이커머스,쿠팡,세탁기,26Y06M,26Y25W,수량,25kg,9시리즈,,19.0,19.0,37.0,37.0,19.0
,이커머스,쿠팡,세탁기,26Y06M,26Y25W,수량,25kg,8시리즈,,207.0,207.0,153.0,153.0,207.0
,이커머스,쿠팡,세탁기,26Y06M,26Y25W,수량,24kg,,,608.0,608.0,556.0,556.0,608.0
,이커머스,쿠팡,세탁기,26Y06M,26Y25W,수량,24kg,8시리즈,,40.0,40.0,24.0,24.0,40.0
,이커머스,쿠팡,세탁기,26Y06M,26Y25W,수량,21-20kg,,,833.0,833.0,786.0,786.0,833.0
,이커머스,쿠팡,세탁기,26Y06M,26Y25W,수량,21-20kg,9시리즈,,21.0,21.0,64.0,64.0,21.0
,이커머스,쿠팡,세탁기,26Y06M,26Y25W,수량,21-20kg,8시리즈,,3.0,3.0,23.0,23.0,3.0
